中海盈佳快捷酒店,,01064093376,
回家住吧公寓（中关村立方庭店）,,01053579478,
回家住吧公寓（艾瑟顿店）,,01053579478,
琳源酒店（望京SOHO店）,,01084991688,
回家住吧（CBD华贸公寓店）,,01053579478,
回家住吧公寓（国展凤凰城店）,,01053579478,
回家住吧公寓（国展Master领寓店）,,01053579478,
回家住吧公寓（远洋新干线店）,,01053579478,
回家住吧（三里屯首开铂郡店）,,01053579478,
回家住吧公寓（都市馨园青年公寓店）,,01053579478,
回家住吧公寓（三里屯永利国际店）,,01053579478,
北京七喜酒店公寓（海淀黄庄店）,,01053685692,
寿州大饭店,,01052612222,
高峰宾馆,,01065060076,
东方宫大酒店,,01068577777,
梦游世界主题酒店,,01066165333,
爱情公寓青年之家,,13240923167,15701689613
和颐酒店（北京亚运村鸟巢店）,,01059429050,64959955
朗姆酒店,,01063942269,
雨林主题酒店（北京方庄路店）,,01056051066,
中磊大酒店,,01085868888,
北京荣府老宅四合院酒店,,01084039532,
花青雨主题酒店,,01062156520,
府右街宾馆,,01066052277,
北京鑫正酒店,,01068431818,
蜜糖酒店,,01082081077,
7天连锁酒店（北京农大南路店）,,01062895767,
鸿锦大酒店（久敬庄店）,,01067005858,
麗枫酒店（北京学院路六道口地铁站店）,,01082170209,62955388
万爱情侣主题酒店（马甸店）,,01064416380,64410975
阿哈国际青年酒店（传媒大学地铁站店）,,01056420886,
乐酷花园主题酒店,,01088998566,13521938566
今日五洲酒店,,01088283744,
晶城酒店式公寓,,15811118390,
北京香榭舍公寓式酒店,,01087328858,87318868
爱温蒂主题酒店（青年路大悦城地铁站店）,,01057123455,
盛厦宾馆,,01065916188,
碧水云天宾馆,,01087355818,
唯爱主题酒店,,01065569660,18601234999
长峰宾馆,,01068387721,
君安（苹果）特色酒店式公寓,,18501319790,
北京京岭酒店,,01068715588,
北京影驿站主题酒店（对外经贸店）,,01064810998,64810698
远邦商务酒店,,01056593333-8000,
好家温情酒店公寓（崇文门店）,,15711391235,
千之恋主题酒店,,01067689098,
水晶主题酒店,,01059374355,
69号主题酒店,,18513548634,
北京新中关服务公寓,,01082483534,
雅美轩商务酒店（雍和宫店）,,01064040316,
云天酒店,,01063555949,63553377
北京瑞诗阁酒店式公寓,,18611788879,
艾丁湖商务酒店,,01063970586,
好时家时尚公寓酒店（望京店）,,01053601899,13161257111
祥家大院青年旅舍,,01084039929,57489048
北京万家酒店式公寓,,15101025010,
国贸万达酒店公寓,,13720034561,
诗语圆床主题酒店（华贸店）,,01057731733,13552228324
假日花园酒店,,01065951166,
辽宁饭店,,01062015588,
妙屋酒店式公寓（世贸天阶店）,,18701139816,
世贸天阶酒店式公寓,,01085173948,
好时家精品公寓酒店（世贸天阶店）,,18001182227,
永利国际酒店公寓（工体店）,,17701362781,15313957757
商旅智选永利国际公寓（工体北路店）,,01064094389,
徽盛度假公寓（华贸店）,,15801351677,
玉林快捷酒店,,01063272626,63523755
扬天慕雅快捷公寓,,13671194473,
国创宾馆,,01064985088,
99优选酒店（良乡大学城地铁站店）,,01081355800,
皇都大酒店,,01081388058,81387300
青皮树酒店（北京天坛东门龙潭公园方庄地铁站店）,,01067093767,
鸿福酒店（财经大学店）,,01062155519,13693300706
北京绿萝居酒店式公寓,,15201663887,
7天优品酒店（北京顺义地铁站新世界百货店）,,01081460577,
骏怡连锁酒店（北京西站店）,,01063257512,
依家人酒店公寓（朝阳大悦城店）,,01085857757,13120330787
丽杰酒店,,01057726696,13911004848
至家快捷宾馆,,01061456664,61447200
龙城瑞豪宾馆,,01069367777,
山水时尚酒店（首都机场新国展店）,,01080479101,
和家宾馆（儿童医院1店）,,01052603939,52603636
朝丰商务酒店,,01088995188,
万爱情侣主题酒店（芍药居店）,,01084642213,400050-0521
维也纳酒店（北京丰益桥店）,,01063821788,
阳光之城度假酒店,,01089770821,
庆龙精品酒店,,13366486253,
米兰酒店式公寓,,18600909595,
凯宾健身酒店,,01051211618,
格林豪泰快捷酒店（北京通州次渠地铁站店）,,01060578188,
北京波菲特怀旧主题酒店（南锣鼓巷店）,,01084084595,84084439
德全酒店（天坛电影主题店）,,01067112711,
盛宏福晟招待所,,01087363978,
北京翰轩宾馆,,01064280060,
宜家青年公寓,,18511402260,
九零轻奢时尚精品酒店（三里屯店）,,01069946832,
永遇乐·北京故事青年旅舍,,15001068773,
石榴连锁酒店（鸟巢国家会议中心店）,,01059440088,
京奇连锁酒店（玉泉营店）,,01083687199,
尚客优连锁酒店,,01060687166,60687226
速8酒店（北京朝阳公园石佛营店）,,01085857737,671333660
时代酒店,,01069318899,81368399
99优选酒店（北京蟹岛东门店）,,01056222866,84328990
锦江之星（北京酒仙桥店）,,01058273338,
畅悦酒店,,01068880635,
天地海酒店（协和医院北京站店）,,01065286282,
实惠居家庭公寓,,13488887897,
福地旅馆,,01068377077-0,
川京办招待所,,01065122277-6100,
小时光主题客栈,,15201110352,18810887708
格林豪泰快捷酒店（北京首都机场新国展地铁站店）,,01080485188,
海豚湾酒店式公寓（望京悠乐汇店）,,17746594134,
银鹰温泉宾馆,,01067761166,13661257229
通联大酒店,,01063956833,63966688
回家住吧公寓（蓝堡国际公寓店）,,01053579478,
恒旗快捷酒店,,01052919191,
速8酒店（北京长椿街地铁站西便门店）,,01063150155,
焦庄国际酒店,,01085799677,
万爱情侣主题酒店（双井店）,,01087771867,
雅悦酒店（西直门店）,,01066180070,
万爱情侣主题酒店（紫竹桥店）,,01068471559,
园博苑大酒店,,01063709100,
客家快捷酒店,,01082350005,18210607317
99优选酒店（北京牡丹园健德门地铁站龙翔路店）,,01057020799,
北京天美酒店,,01084328118,
喆·啡酒店（北京宋家庄地铁站店）,,01087638588,87638688
北京佳禾精品酒店公寓,,18210395815,13009229255
7天连锁酒店（北京志新桥店）,,13681003985,18911635463
青春主题酒店,,01082165438,
司马台老王民宿,,01081051104,15901521110
北京石景山万达广场和颐酒店,,01068636656,
心动主题酒店（燕莎中心店）,,01088505800,88505900
派酒店（北京牡丹园龙翔路店）,,01082012090,62015781
瑞兆酒店（北京国贸店）,,01087776666,
鑫鑫昌盛旅店,,13911658083,
丽家情商务酒店,,01063834092,63833680
好舒心浪漫酒店,,01053347226,
尚客快捷酒店,,01069369116,
凯豪酒店,,01063792558,18162895557
壹周酒店式公寓（上北店）,,01056224563,
盛唐8号主题公馆（新宫地铁站店）,,01057159933,
六顺兴宾馆,,01062578539,
万家商务酒店,,01064566006,
锦绣前程酒店,,01052269911,
派酒店（北京北苑地铁站店）,,01056234208,
逸羽连锁酒店（太平桥店）,,01063379393,
7天连锁酒店（北京颐和园店）,,01062730707,
桃丝主题酒店（亚运村店）,,01064946883,
彩虹宾馆,,01069269039,
福源快捷宾馆,,13611348021,
蔡家宾馆,,01063035997,
自由时代主题酒店,,01088578903,
布丁酒店（北京大红门石榴庄地铁站店）,,01087867600,
祥瑞连锁酒店（沙河大学城店）,,01052758899,18001027774
99旅馆连锁（北京南站店）,,01058492010,15340035614
三川宾馆,,01064982632,
白金宾馆,,01069727811,
99优选酒店（北京崇文门北京站店）,,01087193602,
广源祥瑞宾馆,,01051319839,51319838
北京时代主题宾馆,,01056259868,
99优选酒店（北京西站南广场店）,,01063328752,13522022018
易佰连锁旅店（北京丰台区卢沟桥晓月苑店）,,01053551711,
北京清新宾馆公寓,,18311481203,18301079768
安怡之家宾馆（和平西街店）,,01051099788,84278889
38号礼物主题酒店,,01061616066,
米高酒店（延庆区政府店）,,01069147608,69148618
布丁酒店（北京南站角门西地铁站店）,,01087889311,
淀水渔香宾馆,,01067737290,67737152
裕君宾馆,,01082702900,
嘉利华连锁酒店（颐和园店）,,01062883158,
布丁酒店（北京怀柔迎宾路商业街店）,,01069659816,
山东宾馆,,01082002288,62011056
布丁酒店（北京国贸双井地铁站店）,,01067776197,
山水时尚酒店（方庄店）,,01067699797,
温馨港湾（百子湾沿海赛洛城店）,,18614056968,
百里画廊山水涧农家院,,15210127661,13716196465
天安招待所,,01065122455,
龙庆峡郑贵永农家院,,13716313072,
早歌宾馆,,01066071866,66071966
方庄一居整租便携小屋,,01059247898,
恋home2号公寓,,13910175141,
北京暖家嘉青年旅店,,01057418770,15810859994
古北口司马台七号楼家庭公寓,,15810111668,
蝴蝶泉宾馆,,01066157755,
南站天坛大红门温馨一室,,01059247898,
白桦林柳新如农家院,,13439052080,
仁泰旅馆,,01060509767,
阁老峪顺馨居民俗客栈,,13718290208,
Wohkoon者行孙青年旅舍（雍和宫店）,,01084023518,13220129068
百环家园两居整租浪漫美屋,,01059247898,
花蔓青旅,,17310691951,
三里屯首开柏郡灵活舒适的活力空间,,18610147790,
汉庭（北京黄村金星桥店）,,01081297578,
金牌宾馆,,18001368795,17744572580
东恒时代三居整租豪华民宿,,01059247898,
近将台一居整租温馨小屋,,01059247898,
阿哈国际青年酒店（北海公园店）,,01066155645,
缘福吃住客栈（八达岭长城店）,,01069128119,13716248888
西直门一居整租风格美宿,,01059247898,
十渡沁园春别墅农家院,,01061340160,15001007289
iu酒店（北京火车站店）,,01065137677,
六里桥简约一居整租精品,,01059247898,
十渡同海农家院,,15530236679,
安逸居学生求职公寓,,13167549787,
138酒店公寓,,18519534382,
北京二环青年书舍,,01058429396,13621226110
鸟巢景观房青年旅舍,,18513927864,15011052520
榕树公馆（北京唐宁one店）,,13911749073,
青龙峡忠厚居农家院,,01089616899,
有谊之家青年旅社,,13641136069,
庄庄的家民宿（劲松店）,,13521096621,
北京壹号院度假客栈,,01069039389,18201512588
北京司马台四季精品民宿,,18612207397,
鑫雅家庭公寓,,13661082855,
十四号楼家庭公寓,,13910479624,
西辛峰【冰岛之歌】独栋别墅聚会,,13581610319,
格兰云天国际酒店,,01067897888,
雅玉时尚商务宾馆,,01064736606,
聚龙轰趴馆,,18510638806,
近九棵树两居整租风格美宿,,01059247898,
莫尔空间一居整租风格美屋,,01059247898,
北京京智叠拼别墅,,15231460666,
聚欢乐休闲度假别墅,,15901200357,
百里画廊梦缘顺兰农家院,,13716460987,
近协和电梯家庭套房两居整租,,01059247898,
栗多小栈民宿,,13911585302,
B悦国际两居整租舒适美宿,,01059247898,
小桥流水别墅,,13801010123,
美美家学生求职公寓,,17701281326,
奥博森宾馆,,01064813766,
新华联丽港一居整租清新小屋,,01059247898,
国贸CBD中央电视台小贝家精致美屋一居,,18600069083,
近北新桥两居整租温馨小屋,,01059247898,
近知春路地铁两居整租舒适雅居,,01059247898,
生物医药基地三居整租简约优居,,01059247898,
秀水家园农家院,,13718671008,
北京司马台红红火火农家院,,15810782048,
北京漫步·保利百合花园公寓（西站六里桥店）,,13611396636,
红院聚吧农家院,,13811539774,18612950677
北京司马台漫度时光亲子主题观景别墅,,13810580808,
小黄庄家庭旅馆,,13811985966,13910931540
北京司马台有一家清真客栈,,18510279975,
鑫悦缘宾馆,,01085962800,85961717
罗各庄旅馆,,13810243697,
北京饭店诺金,,01065263388,
世贸天街朝外soho高档影音精致一居,,18610149697,
大懒虫青年客栈（潘家园店）,,13390067267,
鑫鑫温馨公寓（路庄桥西二店）,,18910342480,
四季酒店式公寓（双井苹果社区店）,,01062249697,
北京司马台快乐农家院,,13910479624,
新都精品公寓（北京首都机场T3店）,,01057019299,15313919272
北京香悦四季客栈,,18614063805,13701377305
老粮人家农家院,,01069819126,
古北口司马台王得宝民俗饭庄,,18810102109,
滨河一号一居整租风格小屋,,01059247898,
苹果社区南区一居整租简约小屋,,01059247898,
北京司马台蜗牛de家精品民宿,,13716677359,
北京司马台清幽阁客栈,,13581883539,15801663892
桃叶谷小院,,13701286871,
双桥一居整租品质民宿,,01059247898,
weekend青年旅行空间,,18801342398,
密云水库万立香农家院,,15911102944,18511424622
红春民俗农家院,,13520486022,
诺金酒店,,01059268888,
向往的生活乡野缘农家院,,01081021580,13070189808
宣武门旁一居整租阳光美屋,,01059247898,
双井富力城宜家小巧一居,,18513727103,
近北工大一居整租舒适小屋,,01059247898,
顺鑫学生求职公寓,,13120414031,
百里画廊周家大院农家院,,15001002998,
小时代青年旅舍（五道口地铁站店）,,18201309357,
北京昌豫小栈,,13901252756,13811025508
近西局一居整租简约小屋,,01059247898,
顶秀美泉假日酒店,,01056767000,
四季酒店式公寓（三里屯永利国际店）,,01062249172,
京纬酒店式公寓,,13641292345,
宏金源招待所,,01082058774,15762130956
古北口镇焱阳阁农家院,,13146760048,
蟠龙山长城槐古居客栈,,13269380827,
走心民宿,,18240069403,18735252771
红螺寺珠珠农家院,,15801314467,
301温馨家庭公寓,,18801338360,
嘉琪学生求职公寓,,18310488687,
犀客世界城北欧简约式公寓,,18610149697,
阳光学生绿色公寓,,15311659633,
十里堡一居整租简约优居,,01059247898,
欧世汇景服务式公寓,,13691175101,
大悦城精品一居,,17338152082,
新村宾馆,,01063743216,
福满缘公寓,,13381258357,
好客短租公寓,,13911961550,
世贸天街新城国际简欧风一居,,18610149697,
温馨旅馆（东马西街店）,,13810678323,
总部基地旁一居整租拾光雅舍,,01059247898,
金地发宾馆,,01087962827,
近十里河一居整租简约小筑,,01059247898,
宝产胡同一居整租简约好房,,01059247898,
云峰山亚方农家院,,13051014538,
馨雅服务公寓（广渠门店）,,18710065179,
小豆丁N9公寓（96号首经贸店）,,17777790890,18958105695
十三陵一舍山居民宿,,13911366853,13910823460
自然醒青年客栈,,15134576696,
古北口司马台十三号家庭公寓,,15810111668,
庄庄的家民宿（阜外儿童人民医院店）,,13521096621,
纳美主题公寓,,18610489289,
北京司马台王丹农家院,,18501146353,
近平安里两居整租温馨LOFT,,01059247898,
蓝色家园一居整租风格小屋,,01059247898,
八达岭邵家大院,,13241986688,13260063184
相寓INN服务公寓（北京望京悠乐汇店）,,01060640258,
城外有间公寓（龙湖源著店）,,18911370622,
白领求职公寓小住,,18513920268,
古北口司马台军云阁（密云水库店）,,13911239291,
东亚首航国际一居整租便捷美宿,,01059247898,
潘家园梦想家的家小清新两居,,15811055190,15810851599
京东大峡谷金忠别墅,,13716196981,
365爱情公寓（生物医药基地店）,,17718379317,
二环里鸽子窝文艺复古四合院民宿,,15210522978,
天昊源度假村,,01061988888,61988899
近长安街国贸两居整租温馨雅舍,,01059247898,
艾奇客栈（中湾国际店）,,13121686043,
万达广场北欧工业风极简复式Loft两居,,18611391302,
近宣武门两居整租温馨舒适雅居,,01059247898,
北京司马台鑫苑居农家院,,13171612605,13811163924
近前门大栅栏一居整租温馨公寓,,01059247898,
庄庄的家民宿（复兴门儿童医院店）,,13521096621,
国航酒店式公寓（首都机场店）,,01057274988,
每日新阳光学生公寓,,17701281326,
北京司马台南北缘客栈,,18701182578,18910588884
金川宾馆,,01062313336,
近西土城站两居整租温馨独立美屋,,01059247898,
天坛旁一居整租简约美宅,,01059247898,
牡丹园快捷酒店式公寓,,01057730122,18811757628
鸟巢国家体育馆舒适大两居,,15611816342,
近东风北桥一居整租浪漫美屋,,01059247898,
近机场两居整租简约民宅,,01059247898,
枫悦公寓（望京悠乐汇店）,,18201361890,
北京维景国际大酒店,,01064622288,
新青年青年旅舍,,18600237282,
古北口司马台瑞军农家院,,13693025981,
十渡天然居农家院,,15120014459,13811730974
十渡福源别墅农家院,,18612668651,
北京犀客唐宁ONE精装小屋精品公寓,,18513727537,
速8酒店（北京燕化地铁站店）,,01081336916,
中关村人民大学青年公寓小区一居整租,,15600456708,
北京香林阁民俗饭庄,,13716336681,
龙庆峡含秋农家院,,13601058405,
天云山昊丰源度假村,,13716029051,
近知春路两居整租舒适简约雅居,,01059247898,
北京司马台昆昭悦慧民俗饭庄,,13716360206,
大通鸣镝酒店,,01051593153,13552653999
空港奥竺宾馆,,01058271122,
99优选酒店（北京人民大学店）,,01062629088,62626088
301青年公寓（五棵松店）,,18211102376,
北京宜人园客栈（后海店）,,01066161573,
枫悦公寓（香悦四季店）,,18201361890,
京城快捷家庭旅馆（五棵松店）,,18518314429,
兔爷儿青年客栈（大林店）,,18001160887,
锦江之星品尚（北京五棵松店）,,01088238188,
北京司马台一一小院,,01081094113,15600312703
北京司马台于家精品客栈,,13521158772,
十渡康乐农家院,,01061347360,13520640443
龙庆峡旺起来农家院,,13661032751,
十渡刘家大院农家院,,13552058897,15010171211
司马台王家精品客栈,,15101100545,
十渡柒月青舍农家院,,13520881149,
花果山青年旅社,,15611035100,
有家太空舱酒店（成寿寺店）,,18001203488,18810902422
地铁四号线一居整租经济小筑,,01059247898,
V-MAX威斯风尚酒店,,01067299299,
团圆快捷酒店,,01061097888,
汉庭（北京四海桥店）,,01088852268-0,
小豆丁N9公寓（科怡站97号店）,,17777790890,15910943391
石林峡峪龙泉山庄,,15811183465,
八达岭长城群策群丽农家院,,18519749886,13716925499
北京颐和国际青年学生公寓,,13683551311,
6号线旁一居整租温馨美筑,,01059247898,
北京向日葵公寓,,15911185837,
古北之光温泉度假酒店,,01081009999,
鑫鑫温馨公寓（高教园店）,,18910342480,
近四惠三居整租舒适简约的家,,01059247898,
锦江之星（北京来广营店）,,01084913688,18201158770
京西晨光饭店,,01069858383-5101,69843134
如家快捷酒店（北京朝阳北路店）,,01085825998,
八达岭老艾农家院,,13811615787,
品爱主题酒店,,01087725022,
方庄附近一居整租温馨美屋,,01059247898,
汉庭（北京机场第二高速店）,,01065737588,
汉庭（北京西红门店）,,01067005228,
十渡阿丽嫂农家院,,15001382948,
正青春自助式主题公寓（北京沙河店）,,15701645393,
春华园客栈（八达岭长城2店）,,01069135845,
十渡鹏程别墅农家院,,15801025587,13521142962
MiniMe特色太空舱主题酒店,,01067738258,
城市角落客栈（古北口司马台店）,,18510526323,
十渡龙海别墅农家院,,15701505090,15010749220
莫泰酒店（北京潘家园店）,,01053518969,
青龙峡桂红宏福农家院,,13716850409,
海友酒店（北京土桥地铁站店）,,01056468966,
幽谷神潭家圣乐农家院,,13716156019,
八达岭长城山林农家院,,13716270118,
和家宾馆（德胜门店）,,01064039931,
十渡红色农家院,,13910892213,
北京创业空间青年旅舍（五道口地铁站店）,,17801065585,
泊悦假日酒店,,01061415558,13910788338
如家快捷酒店（北京华贸中心金台路地铁站店）,,01065086966,
龙庆峡侯根喜农家院,,13716020731,
北京司马台小雨客栈,,13701377305,
7天优品酒店（黄村西大街地铁站店）,,01069257177,
地铁达官营站优质一居整租,,01059247898,
近立水桥南两居整租精致美屋,,01059247898,
隆和商务酒店,,01051697500,64208929
近健德门两居整租清新美宿,,01059247898,
思佳客栈（古北口司马台店）,,15811131579,
速8酒店（北京天通苑东区店）,,01088933450,
好友酒店（原海友酒店）,,01080880708,
北京司马台云生客栈,,13241703986,18501341303
泰安家旅（安贞医院店）,,15810501003,
白领圈子公寓,,15311965150,
三里屯青年客栈,,15201675657,
舒心家庭公寓,,17319139871,
汉庭（北京昌平政府街店）,,01057909966,
时光漫步怀旧主题酒店（北京雍和宫店）,,01064032288,
哪有四合院,,18613382518,
驿路青年旅舍（首都机场店）,,18510576177,
未名视界摄影主题酒店（后海店）,,01064017775,
六道口青年民宿,,15600031063,
北京福运星月宾馆,,01052032888,
汉庭（北京良乡西路店）,,01089369199-0,
古北口司马台百顺农家院,,15810228770,
中方元酒店,,01087688850,87688860
十渡龙乡宾馆,,01061345274,13718798888
温馨公寓,,13261911583,
小巷儿国际青年旅舍,,01064013998,
北医三院旁两居整租便携美宿,,01059247898,
海友酒店（上地安宁庄店）,,01062944158-2,
时光漫步怀旧主题酒店（天坛店）,,01053520966,
北京西柚旅舍（静安庄店）,,01084485688,
十渡夏天主题小院,,15811399151,18140116080
北京司马台山水云凤农家院,,18910853040,18610928630
居派空间公寓（五道口店）,,18518256830,
十渡老船长农家院,,01061349663,13522895576
格林豪泰快捷酒店（北京首都机场T3馨港店）,,01069488850,
中航工业第一招待所（王府井店）,,01064015551,
龙庆峡林翠萍农家院,,13521496973,
北京和风青年旅舍,,15010050667,
北京司马台宋春荣民俗饭庄,,15810619595,13581520100
山水时尚酒店（芍药居店）,,01052090000,
汉庭（北京黄村清源路店）,,01081299688,
简约时光青年旅舍,,13718676153,
汉庭（北京西站北广场中心店）,,01063398338,
北京司马台悠闲居客栈,,13911459097,13717590074
青龙峡聚福家园农家院,,15910969822,13810844123
北京三里屯书舍,,13693614868,
新新佳缘公寓,,13581818488,13581818616
锦江之星（北京奥运村大屯路店）,,01084835588,
北京五道口小院青年旅舍,,17710535083,
十渡桃源居别墅农家院,,15718879989,
平安里地铁一居整租阳光小筑,,01059247898,
北京青年旅社（五道口店）,,13311107897,
司马台长城杨小艳饭店,,01067640393,13717551923
十渡振远农家院,,01061349973,15910242503
顺利有缘四合院（司马台店）,,15901259491,
如家快捷酒店（北京清河永泰庄地铁站店 ）,,01053501166,82752553
熊猫国际青年旅舍（北京南锣鼓巷店）,,18310677220,
大懒虫青年客栈（总店）,,13390067267,
海友良品酒店（北京东四地铁站店）,,01065231018,
锦江之星（北京良乡南关地铁站店）,,01069385686,
近宣武门一居整租舒适简约小舍,,01059247898,
十渡梨花小舍客栈,,15811532124,
春田花花女生青旅（五道口地铁站店）,,18600847262,
汉庭（北京良乡大学城店）,,01060357187,
翰林青年公寓,,18311445075,
iu酒店（北京回龙观生命科技园地铁站店）,,01080703588,
大懒虫青年旅舍（雷哥店）,,15145127601,17701029567
北京建国门A.T.House轻居,,01065688866,
龙庆峡吉祥雨农家院,,13241602830,
北京自如酒店公寓（沙河高教园店）,,18518368877,
鳄梨头青年公寓,,18548911055,
安客居青年旅舍,,18511372709,
天云山好丰水度假村,,01060989152,13260389158
大红果酒店（密云店）,,01061096778,61096779
龙庆峡刘二锁农家院,,13716551558,
驿府商务主题酒店（回龙观东大街地铁站店）,,01081708006,81708002
悠居青年公寓,,01069730585,18612221474
佳诚学生公寓,,18810476948,17701281326
创客青年公寓,,01080798166,
龙庆峡亚伟农家院,,18210339522,13683146728
古北口司马台双艳农家饭庄,,13241666161,
近CBD三居整租精装便捷美宿,,01059247898,
北京华尔道夫酒店,,01085208989,
十渡醉山水农庄,,13810435331,
北京司马台易静小栈,,18202247520,
石林峡萬华轩度假村,,17710144876,
龙庆峡鑫源农家院,,13910739526,
古北口司马台村东第一家民俗饭庄,,18810846534,
古北口司马台龙湖长城瑜舍,,17896043606,
汇雅居农家院,,13718319590,18601364850
北京司马台葡园民俗旅店,,13810976767,
十渡喜洋洋农家院,,15011230483,
海友酒店（北京天坛南门店）,,01067689585,
格林摩尔度假庄园,,15600501919,
汉庭（北京西便门店）,,01063260909,
十渡怡景园农家院,,13753108786,13601039585
柱家客栈（司马台店）,,13911782401,13661276601
北京宜家主题公寓,,13522889222,
丝雲酒店（北京南站洋桥店）,,01057182538,
工体三里屯永利国际都市风一居整租,,18515905962,
IU酒店（北京朝阳通马路店）,,01085369996,
古北口司马台开心客栈,,15910260773,
格林豪泰快捷酒店（北京马驹桥2号桥店）,,01080899112,
尚客优精选酒店（北京草桥店）,,01067579016,13341026522
摩兜公寓（北京健翔桥店）,,01062311886,
锦江之星（北京上地科技园店）,,01062933310,
蘑菇公寓,,18800134097,
尚诚新阁酒店,,01085787522,
如家快捷酒店（北京景泰地铁站珐琅厂店）,,01087252288,
古北口司马台福和芹农家院,,18610156115,
双龙峡如意农家院,,13241691618,
古北口司马台琴旺客栈（长城源著店）,,15910442062,13701017126
华创东润快捷酒店,,01057761958,
月亮居家庭旅馆,,13366327645,
十渡山水人家农家院,,01061340268,13581862320
如家快捷酒店（北京朝阳公园店）,,01085833388,
壹棵树家庭式青年旅舍,,17301330557,
百里画廊欢乐农家院,,15801493594,
司马台休闲小筑民俗院,,13718163825,
亚芹民俗饭庄,,13436953072,
龙庆峡宁馨雅居农家院,,13716195803,
锦江之星（北京顺义开发区店）,,01061496169,
古北口司马台红文田园民俗饭庄,,15010528073,13522075606
蔡书琴农家院,,13264411996,
99优选酒店（北京广渠门内店）（原安洁快捷酒店）,,01087103528,
咕哩喵青年驿站,,13621386763,
北京国贸大酒店,,01065052299,
八达岭长城胡家老店农家院,,15001153880,
如家快捷酒店（北京刘家窑地铁站店）,,01067615533-9,
雁栖湖翠竹亭农家院,,15011483151,17801051269
古北口司马台一品农家,,18210747331,
北京司马台玉明民俗饭庄,,18201558330,
峰怡德酒店,,01081595550,
山水时尚酒店（雁栖店）,,01053208666,
今日家园家庭旅馆,,13717807070,
九日豪庭主题酒店,,01080706966,
黑龙潭清凉谷德宝之家农家院,,13716797273,13426394209
十渡荣昌农家院,,13716559602,13552402541
龙庆峡刘兰枝农家院,,13810136216,
古北口司马台王淑平民俗饭庄,,13161485345,
雾灵西峰凯宣阁民俗客栈,,15801597695,13520771888
长城人家客栈（古北口司马台店）,,18510104004,
十渡8渡伴住宿农家院,,18301161660,
十渡爱情海农家院,,13810946404,
石林峡长江山庄,,15201630898,
北京优悠度假逸墅（龙湖长城源著店）,,15201219810,
香堂天然居聚会大别墅,,13717865906,
北京司马台文馨新民居农家院,,13601227161,
北京兴隆阁客栈,,01066066590,
十渡映山红宾馆,,01061340753,13910531984
青年酒店（西四店）（原金榜缘酒店）,,01066156162,66136618
古北口司马台众聚满缘农家乐,,13463631345,18518655444
北京司马台林静轩农家院,,13661200349,
平安116客栈（西四店）,,01066167007,
大饼先生的家,,18515319570,
八达岭山林农家院（滑雪场二店）,,13716270118,
摩兜公寓（北京方恒国际店）,,01062311886,
近十里堡一居整租简约优居,,01059247898,
古北口司马台书华农家院,,13439604055,
北京聚福林客栈,,15901081363,
天云山天云阁大酒店,,01060986691,
十渡别墅区24号农家院,,15901280596,
如家快捷酒店（北京传媒大学西门店）,,01065766699,
龙庆峡老马绿色友好农家饭庄,,13717812683,
爱丽丝公寓（劲松2店）,,15801251560,
古北口司马台古色谷香农家院,,13716524018,
天云山益金戈山庄,,18612346242,
格林豪泰商务酒店（北京清河桥店）,,01062933366,
叁壹捌99号民宿,,15501181399,
京客缘精品公寓（T3航站楼店）,,01059448288,18810786676
东窗思雨青年旅社,,18911590071,
十渡金源饭店（客房部）,,18911379802,
龙庆峡郝仁缘农家院,,15910390591,
广济邻恋恋客栈,,01066172571,
301医院家庭旅馆（5号店）,,13717807070,
准噶尔明珠酒店,,01067180018,
古北口司马台秀珍农家院,,13146303231,13716425310
北京司马台三十七度爱主题驿站,,13501260877,
九凯商务酒店,,01069557052,
红驿栈酒店,,01064171066,
十渡碧海情缘别墅,,15010695277,
国家会议中心大酒店,,01084372008,
古北口司马台聚一堂农家院,,15712921745,13522768563
莫泰酒店（北京立水桥地铁站店）,,01084846677-0,
阳光温馨公寓,,13439879053,
如家派柏·云酒店（北京朝阳大悦城店）（原春禾园宾馆）,,01085576230,51285100
龙庆峡郝妮农家院,,13439816187,
雁栖湖游界山里人家农家院,,18611534655,
十渡琪琪农家院别墅区7号,,13718754112,
汉庭（北京管庄朝阳路店）,,01065709770,
古北口司马台盛鑫缘农家院,,15910384197,
北京司马台农家风情农家院,,15711228665,
汉庭（北京新国展北店）,,01060497806,
99优选酒店（北京通州北苑地铁站店）,,01069543237,
如家快捷酒店（北京首都经贸大学店）,,01053032333,
天云山聚福阁山庄,,01060966990,13521793499
北京司马台乡村别院,,15097872335,13313142001
青龙峡品福农庄,,01089616100,18910496493
新宇旅馆,,01089981367,17731622357
朝林松源酒店,,01053876999,
青龙峡圆梦之家农家院,,13718063167,
十渡幸福小院农家院,,13716800644,
北京司马台来鑫源农家院,,13141087409,
洵美青年旅舍,,18210773179,
金广快捷酒店（北京大兴高米店北地铁站店）,,01080251555,
胜远宾馆,,01087641820,
福顺来家庭公寓,,13718625659,13522272096
如家快捷酒店（北京良乡西路店）,,01089368588,
如家快捷酒店（北京芍药居对外经贸大学店）,,01084611118,
十渡晓峰农家院,,15801597904,
三渡饭庄,,15910506931,
汉庭（北京传媒大学北门店）,,01085791188,
十渡印记流年时光小院,,18722503338,
汉庭（北京黄村兴盛街店）,,01080259099,
